user_id,semester,course_id,course_name,credit,score
00000000-0000-0000-0000-000000000255,113-1,PFI90476,策略顧問:方法與實務,2,3.7
00000000-0000-0000-0000-000000000255,113-1,EBH99293,水及廢水分析,3,1.7
00000000-0000-0000-0000-000000000255,113-1,ZNM82111,法文法學名著選讀二,4,3.7
00000000-0000-0000-0000-000000000255,113-2,ANM91311,語言測驗概論,2,2.7
00000000-0000-0000-0000-000000000255,113-2,EES87340,果樹病害,2,3
00000000-0000-0000-0000-000000000255,113-2,TFJ35043,藥學教學法與實務二,4,3.7
00000000-0000-0000-0000-000000000255,113-2,UJM83021,經濟地理特論,2,2.3
00000000-0000-0000-0000-000000000413,109-1,TPS47617,外語教學概論,4,3.7
00000000-0000-0000-0000-000000000413,109-1,AOV79194,社會住宅研究專題:以紹興,4,0
00000000-0000-0000-0000-000000000413,109-1,IAR14474,隨機微積分,4,0
00000000-0000-0000-0000-000000000413,109-2,JFU96105,景觀專業實務,3,1.7
00000000-0000-0000-0000-000000000413,109-2,FEB66209,高等心理治療學與實習上,2,4
00000000-0000-0000-0000-000000000413,109-2,MNK65820,莊子哲學研究,2,1.7
00000000-0000-0000-0000-000000000413,109-2,VBR03113,樹木學及實習,3,2.7
00000000-0000-0000-0000-000000000413,110-1,GWL47925,生化科技實驗法一,4,0
00000000-0000-0000-0000-000000000413,110-1,BJB27102,肥料學,4,2.3
00000000-0000-0000-0000-000000000413,110-1,WSL63192,微奈米機電系統,3,4.3
00000000-0000-0000-0000-000000000413,110-2,JKO51740,專題研究四,2,3.7
00000000-0000-0000-0000-000000000413,110-2,GHQ17206,人因工程,4,1.7
00000000-0000-0000-0000-000000000413,110-2,IQS79349,測量學一,4,4.3
00000000-0000-0000-0000-000000000413,111-1,PNZ39562,分子及細胞生物學概論,2,1.7
00000000-0000-0000-0000-000000000413,111-1,DLA11822,西洋史學英文論著,2,3
00000000-0000-0000-0000-000000000413,111-1,BQS14076,小兒物治臨床專題研究一,2,3
00000000-0000-0000-0000-000000000413,111-1,NLV70989,女偵探小說翻譯,3,2
00000000-0000-0000-0000-000000000413,111-1,GHO74588,經濟思想史二,2,3
00000000-0000-0000-0000-000000000413,111-2,DCO06463,海洋污染,4,4.3
00000000-0000-0000-0000-000000000413,111-2,QTG09390,個體經濟學一,3,2
00000000-0000-0000-0000-000000000413,111-2,VLS14833,射箭校隊,2,4
00000000-0000-0000-0000-000000000413,111-2,YZW64217,群表現一,4,4
00000000-0000-0000-0000-000000000413,112-1,RDS60210,結構學一,3,0
00000000-0000-0000-0000-000000000413,112-1,BJU27831,獸醫細菌學及實習,2,0
00000000-0000-0000-0000-000000000413,112-1,HRS75010,圖形處理器程式設計,4,3.3
00000000-0000-0000-0000-000000000413,112-1,KFF07626,服務業行銷,2,1.7
00000000-0000-0000-0000-000000000413,112-2,ZOS14832,當代圖書館問題,4,4.3
00000000-0000-0000-0000-000000000413,112-2,FLA65294,發生生物學實驗,4,3.3
00000000-0000-0000-0000-000000000413,112-2,JOR62242,專題演講,2,0
00000000-0000-0000-0000-000000000413,113-1,PLR31692,全球衛生風險的法律治理專,4,1.7
00000000-0000-0000-0000-000000000413,113-1,VTH26623,地層學,2,2.7
00000000-0000-0000-0000-000000000413,113-1,CNJ56595,技術分析與創新研討,4,0
00000000-0000-0000-0000-000000000413,113-2,ANM91311,語言測驗概論,2,2
00000000-0000-0000-0000-000000000413,113-2,KIQ42769,血液凝固學特論四,3,1.7
00000000-0000-0000-0000-000000000413,113-2,HFU89816,園產品分析與實習一,3,3
00000000-0000-0000-0000-000000000413,113-2,MKT02815,電腦模擬運算之藥物設計,3,4.3
00000000-0000-0000-0000-000000000168,109-1,RDB38684,醫療機構問題與決策,2,3
00000000-0000-0000-0000-000000000168,109-1,IAR14474,隨機微積分,4,2.7
00000000-0000-0000-0000-000000000168,109-1,JBB34993,黏性流體力學,2,3
00000000-0000-0000-0000-000000000168,109-1,UQU14818,甲骨文與殷商史專題,2,2
00000000-0000-0000-0000-000000000168,109-2,QBR32858,組織行為,2,2.3
00000000-0000-0000-0000-000000000168,109-2,OFG50860,牙體復形學一,3,2.7
00000000-0000-0000-0000-000000000168,109-2,APK77337,醫學分子檢驗學下,2,4
00000000-0000-0000-0000-000000000168,109-2,GZZ89674,警察行政法專題研究一,2,4
00000000-0000-0000-0000-000000000168,109-2,CCZ70513,都市文化導論,4,3.3
00000000-0000-0000-0000-000000000168,110-1,UYW75352,運動與性別,3,2
00000000-0000-0000-0000-000000000168,110-1,UKD86413,昆蟲分類學實習下,2,3.3
00000000-0000-0000-0000-000000000168,110-1,PFK14230,醫療光電,2,4.3
00000000-0000-0000-0000-000000000168,110-1,BKQ11939,中國政治思想專題,2,3.3
00000000-0000-0000-0000-000000000168,110-1,UJK76818,鄉村農業體驗(一),2,4
00000000-0000-0000-0000-000000000168,110-2,VGC88302,生物科/自然領域教材教法,4,0
00000000-0000-0000-0000-000000000168,110-2,JCJ34039,資訊經濟與最佳化論文研討,2,3.3
00000000-0000-0000-0000-000000000168,110-2,OPL98161,臨床細菌及黴菌學實習,4,2.3
00000000-0000-0000-0000-000000000168,111-1,OJO97593,普通生物學實驗乙上,3,4.3
00000000-0000-0000-0000-000000000168,111-1,FXW28545,無脊椎動物學實驗,2,3.3
00000000-0000-0000-0000-000000000168,111-1,FMC74843,牙科材料學特論,4,4
00000000-0000-0000-0000-000000000168,111-1,HVX72682,局部補綴學二,2,1.7
00000000-0000-0000-0000-000000000168,111-2,SDR51495,醫療品質的應用與卓越模式,3,2.7
00000000-0000-0000-0000-000000000168,111-2,VSK97316,園產品加工學特論二,4,0
00000000-0000-0000-0000-000000000168,111-2,YZW64217,群表現一,4,3
00000000-0000-0000-0000-000000000168,112-1,ALX26467,碩士專題研究三,3,2.3
00000000-0000-0000-0000-000000000168,112-1,PUS55974,本國憲法與公民法學教育,4,2
00000000-0000-0000-0000-000000000168,112-1,WED93329,單元操作二,2,2.7
00000000-0000-0000-0000-000000000168,112-1,ZTJ04697,民事審判實務,2,3.7
00000000-0000-0000-0000-000000000168,112-2,EPD58543,高等編譯器設計,3,2.3
00000000-0000-0000-0000-000000000168,112-2,QRL46612,藥用植物栽培與應用,3,3
00000000-0000-0000-0000-000000000168,112-2,QAD19558,商法專題研究二,3,2
00000000-0000-0000-0000-000000000168,112-2,QHG97180,進階社區護理實習(I),2,1.7
00000000-0000-0000-0000-000000000168,113-1,ZAI44265,健康經濟與效果研究專論,4,1.7
00000000-0000-0000-0000-000000000168,113-1,QJC82941,社會組織,3,3.3
00000000-0000-0000-0000-000000000168,113-1,XKU62391,環境風險分析與實習,4,2.7
00000000-0000-0000-0000-000000000168,113-2,GBI16577,經濟發展與政策專題,3,1.7
00000000-0000-0000-0000-000000000168,113-2,RBD61018,基因表現分析及實驗,3,3
00000000-0000-0000-0000-000000000168,113-2,KNW28369,水產天然物研究,4,0
00000000-0000-0000-0000-000000000149,108-1,FNA80495,環境與自然資源經濟學,2,2
00000000-0000-0000-0000-000000000149,108-1,THE00235,會計實證研究一,4,3.7
00000000-0000-0000-0000-000000000149,108-1,JMP04910,智慧聯網專題,2,3.7
00000000-0000-0000-0000-000000000149,108-1,PUS77537,經濟哲學,2,2.3
00000000-0000-0000-0000-000000000149,108-2,TMT11539,傳統西方歷史意識,2,3.3
00000000-0000-0000-0000-000000000149,108-2,MLY62204,科技管理,4,2.7
00000000-0000-0000-0000-000000000149,108-2,QSK13751,農村環境復育,4,2.7
00000000-0000-0000-0000-000000000149,109-1,BMG36458,應用總體與財務計量方法,2,3
00000000-0000-0000-0000-000000000149,109-1,ZHN92025,高分子形態學,2,1.7
00000000-0000-0000-0000-000000000149,109-1,REV13573,流行病學特論,3,3
00000000-0000-0000-0000-000000000149,109-1,CGG38800,總體經濟理論,3,3.7
00000000-0000-0000-0000-000000000149,109-2,QQT76756,文化、社會與自然,2,2.3
00000000-0000-0000-0000-000000000149,109-2,APN11157,魚類生殖生物學,3,3.3
00000000-0000-0000-0000-000000000149,109-2,UOB92757,民事責任法專題研究三,3,2.7
00000000-0000-0000-0000-000000000149,109-2,ZVZ01153,計算金融,2,4.3
00000000-0000-0000-0000-000000000149,110-1,UJK76818,鄉村農業體驗(一),2,1.7
00000000-0000-0000-0000-000000000149,110-1,UKD86413,昆蟲分類學實習下,2,3
00000000-0000-0000-0000-000000000149,110-1,XUQ68425,環境職業醫學臨床實習丙,3,2.7
00000000-0000-0000-0000-000000000149,110-1,BJB27102,肥料學,4,2.7
00000000-0000-0000-0000-000000000149,110-2,YGA15890,高級口腔藥理學特論(二),3,2
00000000-0000-0000-0000-000000000149,110-2,JIX75303,微波系統導論,3,2
00000000-0000-0000-0000-000000000149,110-2,FCI54028,一般醫學保健,3,2.3
00000000-0000-0000-0000-000000000149,110-2,OBU62694,藥學研究(二),4,2
00000000-0000-0000-0000-000000000149,111-1,OYK48374,法國現代史,4,3.7
00000000-0000-0000-0000-000000000149,111-1,ZVE89551,量化研究方法與應用,3,3.7
00000000-0000-0000-0000-000000000149,111-1,KGZ76162,醫材的臨床轉譯化與產業化,4,1.7
00000000-0000-0000-0000-000000000149,111-2,ZCI78263,醫用輻射物理,4,2.7
00000000-0000-0000-0000-000000000149,111-2,DCO06463,海洋污染,4,3
00000000-0000-0000-0000-000000000149,111-2,GNI51563,應用力學,4,4.3
00000000-0000-0000-0000-000000000149,112-1,LWO00753,國家發展理論專題,4,2
00000000-0000-0000-0000-000000000149,112-1,SQA23020,神經細胞生理專題討論,2,3
00000000-0000-0000-0000-000000000149,112-1,WDI05771,公衛組專題討論三,4,4.3
00000000-0000-0000-0000-000000000149,112-2,ZRD09403,哲學英文,4,4.3
00000000-0000-0000-0000-000000000149,112-2,YBC78172,越南文二上,3,3.3
00000000-0000-0000-0000-000000000149,112-2,GSM69125,國文/語文領域教學實習一,2,2
00000000-0000-0000-0000-000000000149,112-2,JOR62242,專題演講,2,2
00000000-0000-0000-0000-000000000149,113-1,ORV01567,文學作品讀法下,3,3
00000000-0000-0000-0000-000000000149,113-1,WIG12881,高等積體電路設計,3,2.3
00000000-0000-0000-0000-000000000149,113-1,SUA65234,通訊積體電路設計,2,2.7
00000000-0000-0000-0000-000000000149,113-1,LVU09188,戰後臺灣歷史小說導論,4,2
00000000-0000-0000-0000-000000000149,113-2,XKM19055,二十世紀藝術一,3,0
00000000-0000-0000-0000-000000000149,113-2,IPX77564,溫室氣體與動物農業,2,0
00000000-0000-0000-0000-000000000149,113-2,FGQ99406,組織學下,3,3
00000000-0000-0000-0000-000000000149,113-2,NBG58303,生理疾病職能治療實習,4,2.7
00000000-0000-0000-0000-000000000396,112-1,SSZ80225,十七與十八世紀英國文學,2,3.3
00000000-0000-0000-0000-000000000396,112-1,VXM62193,人口研究,2,3
00000000-0000-0000-0000-000000000396,112-1,ISY37851,勞工法專題研究三,4,0
00000000-0000-0000-0000-000000000396,112-1,JDA75771,財政法二,4,1.7
00000000-0000-0000-0000-000000000396,112-2,UIQ39599,呼吸循環物理治療及實習一,4,2
00000000-0000-0000-0000-000000000396,112-2,JOR62242,專題演講,2,2
00000000-0000-0000-0000-000000000396,112-2,ZPP66902,土壤與地下水污染整治概論,3,3.3
00000000-0000-0000-0000-000000000396,112-2,TDE52264,基礎免疫新知二,3,4.3
00000000-0000-0000-0000-000000000396,113-1,XSC09557,服務業行銷,2,0
00000000-0000-0000-0000-000000000396,113-1,TMA81051,社會學習領域概論,2,2
00000000-0000-0000-0000-000000000396,113-1,FQN54005,腦理論,2,4.3
00000000-0000-0000-0000-000000000396,113-1,EBU50174,護理學導論,3,1.7
00000000-0000-0000-0000-000000000396,113-1,ODV27948,藥學教學法與實務一,2,2.3
00000000-0000-0000-0000-000000000396,113-2,BWG68107,東亞藝術史概論,4,3
00000000-0000-0000-0000-000000000396,113-2,GBI16577,經濟發展與政策專題,3,0
00000000-0000-0000-0000-000000000396,113-2,EES87340,果樹病害,2,3.7
00000000-0000-0000-0000-000000000396,113-2,LJR90862,生化與藥物開發,2,3.7
00000000-0000-0000-0000-000000000515,109-1,XTH44939,德文三上,3,3.3
00000000-0000-0000-0000-000000000515,109-1,ITC99379,國家與社會發展,2,3.3
00000000-0000-0000-0000-000000000515,109-1,JBF59566,醫用超音波學,3,2.7
00000000-0000-0000-0000-000000000515,109-1,MYU09836,數位通信系統,4,2.7
00000000-0000-0000-0000-000000000515,109-2,NLE74162,社會主義國家政治變遷與半,4,3
00000000-0000-0000-0000-000000000515,109-2,HQH95594,皮膚科臨床實習丙,4,0
00000000-0000-0000-0000-000000000515,109-2,OFG50860,牙體復形學一,3,4.3
00000000-0000-0000-0000-000000000515,110-1,LFR67915,信號處理,3,2.7
00000000-0000-0000-0000-000000000515,110-1,POA94312,庾信賦,4,3
00000000-0000-0000-0000-000000000515,110-1,RXW63172,古典社會學理論,2,3
00000000-0000-0000-0000-000000000515,110-1,RKI14855,資訊社會與電子治理,3,3.3
00000000-0000-0000-0000-000000000515,110-2,WEH83478,德文古典哲學作品閱讀,3,3.7
00000000-0000-0000-0000-000000000515,110-2,LCP60784,國際法專題,4,4.3
00000000-0000-0000-0000-000000000515,110-2,JKO51740,專題研究四,2,2.7
00000000-0000-0000-0000-000000000515,110-2,IQS79349,測量學一,4,2.3
00000000-0000-0000-0000-000000000515,111-1,VGB09225,實驗病理學,3,3.7
00000000-0000-0000-0000-000000000515,111-1,TAJ94948,生態學專題討論,2,3.7
00000000-0000-0000-0000-000000000515,111-1,ZVE89551,量化研究方法與應用,3,4
00000000-0000-0000-0000-000000000515,111-1,FXW28545,無脊椎動物學實驗,2,3
00000000-0000-0000-0000-000000000515,111-2,GOG30432,動物生理學特論,2,3
00000000-0000-0000-0000-000000000515,111-2,ARJ39626,幹細胞轉譯醫學研究,2,3.7
00000000-0000-0000-0000-000000000515,111-2,YZW64217,群表現一,4,0
00000000-0000-0000-0000-000000000515,111-2,VSK97316,園產品加工學特論二,4,2.7
00000000-0000-0000-0000-000000000515,112-1,HEC81650,代謝生物化學概論,4,1.7
00000000-0000-0000-0000-000000000515,112-1,PUS55974,本國憲法與公民法學教育,4,3.3
00000000-0000-0000-0000-000000000515,112-1,YSD54206,熱帶植物病理學,3,0
00000000-0000-0000-0000-000000000515,112-2,LRS61000,獸醫診斷病理學二,3,1.7
00000000-0000-0000-0000-000000000515,112-2,IBI01413,女偵探小說翻譯,3,4
00000000-0000-0000-0000-000000000515,112-2,JIV77459,語言動作控制,3,0
00000000-0000-0000-0000-000000000515,112-2,MRC18208,藥物流行病學,4,4
00000000-0000-0000-0000-000000000515,113-1,ODV27948,藥學教學法與實務一,2,0
00000000-0000-0000-0000-000000000515,113-1,XHL87500,消費社會學專題,3,3
00000000-0000-0000-0000-000000000515,113-1,QUJ00599,動物組織學,4,2.3
00000000-0000-0000-0000-000000000515,113-1,ZGV23321,初階牙體復形學臨床實習,3,4
00000000-0000-0000-0000-000000000515,113-2,XKM19055,二十世紀藝術一,3,4
00000000-0000-0000-0000-000000000515,113-2,DUE34079,機器學習應用概論,2,4
00000000-0000-0000-0000-000000000515,113-2,KBJ59298,高等藥理學特論一,3,3
00000000-0000-0000-0000-000000000515,113-2,BWG68107,東亞藝術史概論,4,2.7
00000000-0000-0000-0000-000000000618,109-1,UUH87096,語言學導論,2,4.3
00000000-0000-0000-0000-000000000618,109-1,KZH50556,華語雜誌選讀,4,1.7
00000000-0000-0000-0000-000000000618,109-1,FFS89995,進階統計分析專題,3,0
00000000-0000-0000-0000-000000000618,109-1,PYS88374,身分法專題研究二,4,1.7
00000000-0000-0000-0000-000000000618,109-2,UOB92757,民事責任法專題研究三,3,2.3
00000000-0000-0000-0000-000000000618,109-2,CCZ70513,都市文化導論,4,4.3
00000000-0000-0000-0000-000000000618,109-2,LOD76544,臺灣歷史與人物,3,3.7
00000000-0000-0000-0000-000000000618,110-1,RJR20636,分子生物學,2,2
00000000-0000-0000-0000-000000000618,110-1,APN30365,環境與兒童健康書報討論,4,4.3
00000000-0000-0000-0000-000000000618,110-1,RXW63172,古典社會學理論,2,3.7
00000000-0000-0000-0000-000000000618,110-1,BQZ88724,運動與體重管理(選修體育,4,4
00000000-0000-0000-0000-000000000618,110-2,LQN45504,服務學習三保育服務,3,1.7
00000000-0000-0000-0000-000000000618,110-2,ZHI66904,管理社會學,3,2.7
00000000-0000-0000-0000-000000000618,110-2,JCJ34039,資訊經濟與最佳化論文研討,2,0
00000000-0000-0000-0000-000000000618,110-2,ZOH58306,西洋思想史,2,3.7
00000000-0000-0000-0000-000000000618,111-1,CQY99557,幾何學二,4,2.7
00000000-0000-0000-0000-000000000618,111-1,YXO42553,理論物理專題一,3,3.7
00000000-0000-0000-0000-000000000618,111-1,PNZ39562,分子及細胞生物學概論,2,4
00000000-0000-0000-0000-000000000618,111-1,DLA11822,西洋史學英文論著,2,3.3
00000000-0000-0000-0000-000000000618,111-2,VLS14833,射箭校隊,2,3.3
00000000-0000-0000-0000-000000000618,111-2,NQS05047,社會心理學專題研究(二),4,2.7
00000000-0000-0000-0000-000000000618,111-2,ENL93384,臨床免疫新知一,2,3.3
00000000-0000-0000-0000-000000000618,111-2,LVB32207,計算機系統實驗,4,2
00000000-0000-0000-0000-000000000618,112-1,TAT83735,臨床病毒學實習,2,3
00000000-0000-0000-0000-000000000618,112-1,DCL47571,商業應用軟體,2,3.3
00000000-0000-0000-0000-000000000618,112-1,BJU27831,獸醫細菌學及實習,2,3.7
00000000-0000-0000-0000-000000000618,112-1,PUS55974,本國憲法與公民法學教育,4,2.3
00000000-0000-0000-0000-000000000618,112-2,PIC58355,工場實習,2,2
00000000-0000-0000-0000-000000000618,112-2,BZV81830,最佳設計,2,1.7
00000000-0000-0000-0000-000000000618,112-2,NNP32142,牙科放射線學,3,3.3
00000000-0000-0000-0000-000000000618,112-2,OZC36989,計算認知神經科學,2,3
00000000-0000-0000-0000-000000000618,112-2,ZRD09403,哲學英文,4,4.3
00000000-0000-0000-0000-000000000618,113-1,PAE65521,醫用輻射物理,4,1.7
00000000-0000-0000-0000-000000000618,113-1,ORV01567,文學作品讀法下,3,1.7
00000000-0000-0000-0000-000000000618,113-1,VTH26623,地層學,2,2
00000000-0000-0000-0000-000000000618,113-1,XHL87500,消費社會學專題,3,1.7
00000000-0000-0000-0000-000000000618,113-2,CWT07184,虛擬/擴增實境在新聞與數,4,4
00000000-0000-0000-0000-000000000618,113-2,VHS96492,系統生物學專題討論,2,1.7
00000000-0000-0000-0000-000000000618,113-2,CBN20715,食品工程與食品安全,2,3.3
00000000-0000-0000-0000-000000000618,113-2,TFJ35043,藥學教學法與實務二,4,3.7
00000000-0000-0000-0000-000000000535,109-1,XCK06025,東亞文化與思想專題,2,1.7
00000000-0000-0000-0000-000000000535,109-1,MYU09836,數位通信系統,4,2.3
00000000-0000-0000-0000-000000000535,109-1,JBF59566,醫用超音波學,3,0
00000000-0000-0000-0000-000000000535,109-1,YVP59048,現代散文選下,3,0
00000000-0000-0000-0000-000000000535,109-2,APN11157,魚類生殖生物學,3,2.3
00000000-0000-0000-0000-000000000535,109-2,SMI16805,單分子生物學專題討論,4,2
00000000-0000-0000-0000-000000000535,109-2,QFQ27941,社會思想史,4,4.3
00000000-0000-0000-0000-000000000535,110-1,PSY52513,潮間帶生態學:田野調查體,4,0
00000000-0000-0000-0000-000000000535,110-1,EOM40193,組織學上,4,3.3
00000000-0000-0000-0000-000000000535,110-1,XUQ68425,環境職業醫學臨床實習丙,3,4
00000000-0000-0000-0000-000000000535,110-2,ETN52150,高等生物科技特論(二),2,2.3
00000000-0000-0000-0000-000000000535,110-2,OWB21233,桌球初級,3,0
00000000-0000-0000-0000-000000000535,110-2,LCP60784,國際法專題,4,2.7
00000000-0000-0000-0000-000000000535,110-2,VVJ13983,DNA在藥物、疾病與健康之,2,2.7
00000000-0000-0000-0000-000000000535,111-1,AQJ24318,政府與企業專題,2,4.3
00000000-0000-0000-0000-000000000535,111-1,OYK48374,法國現代史,4,3.7
00000000-0000-0000-0000-000000000535,111-1,OJO97593,普通生物學實驗乙上,3,2.7
00000000-0000-0000-0000-000000000535,111-1,MII65325,生物環境與設施工程實務,3,3.3
00000000-0000-0000-0000-000000000535,111-2,IYC88047,身體社會學,3,3
00000000-0000-0000-0000-000000000535,111-2,TWC07148,應用物理專題討論一,2,4
00000000-0000-0000-0000-000000000535,111-2,BRR86520,地質微生物學書報討論,3,2.7
00000000-0000-0000-0000-000000000535,111-2,KTO67649,微控制器原理與應用-機電,4,2
00000000-0000-0000-0000-000000000535,112-1,PED98505,實地工作一,3,2
00000000-0000-0000-0000-000000000535,112-1,MSM23580,專題討論四,4,2
00000000-0000-0000-0000-000000000535,112-1,JDA75771,財政法二,4,4
00000000-0000-0000-0000-000000000535,112-2,EXI42567,肌肉生物學及肌電圖學,3,2.7
00000000-0000-0000-0000-000000000535,112-2,TOC91566,西班牙流行文化,3,1.7
00000000-0000-0000-0000-000000000535,112-2,BZV81830,最佳設計,2,3
00000000-0000-0000-0000-000000000535,112-2,FLA65294,發生生物學實驗,4,3.7
00000000-0000-0000-0000-000000000535,113-1,COL80473,高等構造地質學,4,4
00000000-0000-0000-0000-000000000535,113-1,KFR68566,牙髓病學專題討論四,3,2.3
00000000-0000-0000-0000-000000000535,113-1,VTH26623,地層學,2,2.3
00000000-0000-0000-0000-000000000535,113-1,EBU50174,護理學導論,3,4
00000000-0000-0000-0000-000000000535,113-2,DUE34079,機器學習應用概論,2,2.7
00000000-0000-0000-0000-000000000535,113-2,ANM91311,語言測驗概論,2,2.7
00000000-0000-0000-0000-000000000535,113-2,HFU89816,園產品分析與實習一,3,1.7
00000000-0000-0000-0000-000000000535,113-2,LEY93298,肉用動物學,4,4
00000000-0000-0000-0000-000000000158,112-1,WIX13513,左傳乙下,4,1.7
00000000-0000-0000-0000-000000000158,112-1,SSZ80225,十七與十八世紀英國文學,2,1.7
00000000-0000-0000-0000-000000000158,112-1,OTC43684,生醫機械工程實驗方法,3,4
00000000-0000-0000-0000-000000000158,112-1,PUS55974,本國憲法與公民法學教育,4,2
00000000-0000-0000-0000-000000000158,112-2,ZZP20204,健康資訊科技的創新與應用,3,0
00000000-0000-0000-0000-000000000158,112-2,EXI42567,肌肉生物學及肌電圖學,3,4.3
00000000-0000-0000-0000-000000000158,112-2,BZV81830,最佳設計,2,0
00000000-0000-0000-0000-000000000158,112-2,ZUG57695,環境規劃設計實習二D,4,4.3
00000000-0000-0000-0000-000000000158,113-1,SGM09924,荷蘭文三上,4,0
00000000-0000-0000-0000-000000000158,113-1,FQN54005,腦理論,2,1.7
00000000-0000-0000-0000-000000000158,113-1,SOL76282,園藝作物育種學實習,2,3
00000000-0000-0000-0000-000000000158,113-1,SMD56981,冷凍機設計實作二,2,3.7
00000000-0000-0000-0000-000000000158,113-2,EES87340,果樹病害,2,0
00000000-0000-0000-0000-000000000158,113-2,ICT26208,資料結構與演算法,3,2.7
00000000-0000-0000-0000-000000000158,113-2,EIX79119,田野工作坊,2,0
00000000-0000-0000-0000-000000000158,113-2,MYP92123,健康政策當代議題,2,1.7
00000000-0000-0000-0000-000000000158,113-2,ALU92161,比較刑法專題研究二,3,3.7
00000000-0000-0000-0000-000000000477,108-1,LKE54266,十七與十八世紀英國文學,3,3
00000000-0000-0000-0000-000000000477,108-1,DOP13133,進階藥廠實習(四),2,4.3
00000000-0000-0000-0000-000000000477,108-1,XJL34510,國際貿易專論,3,4.3
00000000-0000-0000-0000-000000000477,108-1,YQE73659,歷史、大眾與市場,4,4.3
00000000-0000-0000-0000-000000000477,108-2,IND68719,新聞、傳播政策與法律專題,4,3
00000000-0000-0000-0000-000000000477,108-2,UUP86577,熱處理與表面改質,3,2.7
00000000-0000-0000-0000-000000000477,108-2,ZQL49345,護理研究概論,3,2.7
00000000-0000-0000-0000-000000000477,109-1,TPS47617,外語教學概論,4,1.7
00000000-0000-0000-0000-000000000477,109-1,CPE51497,身體檢查與評估,2,2.3
00000000-0000-0000-0000-000000000477,109-1,JBB34993,黏性流體力學,2,1.7
00000000-0000-0000-0000-000000000477,109-1,PWW95325,混合研究法,2,2.7
00000000-0000-0000-0000-000000000477,109-2,LQH76568,積體電路測試,2,2.7
00000000-0000-0000-0000-000000000477,109-2,SQT71645,臨床研究護理實習(II),4,3
00000000-0000-0000-0000-000000000477,109-2,JFU96105,景觀專業實務,3,1.7
00000000-0000-0000-0000-000000000477,109-2,OFG50860,牙體復形學一,3,1.7
00000000-0000-0000-0000-000000000477,110-1,RJR20636,分子生物學,2,4
00000000-0000-0000-0000-000000000477,110-1,ZLK00609,軟體工程設計,3,1.7
00000000-0000-0000-0000-000000000477,110-1,KIO91364,公法與憲政發展專題,4,2.7
00000000-0000-0000-0000-000000000477,110-1,YLB29067,細胞生物學研究法,3,3.3
00000000-0000-0000-0000-000000000477,110-2,YGA15890,高級口腔藥理學特論(二),3,3.7
00000000-0000-0000-0000-000000000477,110-2,OWB21233,桌球初級,3,2.7
00000000-0000-0000-0000-000000000477,110-2,SQV28913,微小核醣核酸調控基因表現,3,2.3
00000000-0000-0000-0000-000000000477,110-2,CTG47226,都市設計,4,3
00000000-0000-0000-0000-000000000477,111-1,YXO42553,理論物理專題一,3,3
00000000-0000-0000-0000-000000000477,111-1,VVD93674,高等臨床研究方法,2,1.7
00000000-0000-0000-0000-000000000477,111-1,CIM63999,計量經濟專題,4,3
00000000-0000-0000-0000-000000000477,111-1,PNZ39562,分子及細胞生物學概論,2,2.7
00000000-0000-0000-0000-000000000477,111-2,HBG50747,地質調查五,2,2
00000000-0000-0000-0000-000000000477,111-2,FRF26812,嵌入式作業系統實作,2,0
00000000-0000-0000-0000-000000000477,111-2,HBO19605,EB 病毒學上,3,3.7
00000000-0000-0000-0000-000000000477,111-2,NFN33902,發展策略研究,4,0
00000000-0000-0000-0000-000000000477,112-1,UTF80649,第四紀地質年代學,3,3
00000000-0000-0000-0000-000000000477,112-1,ALX26467,碩士專題研究三,3,0
00000000-0000-0000-0000-000000000477,112-1,GPM53759,神經科學專題討論,3,3
00000000-0000-0000-0000-000000000477,112-1,OTC43684,生醫機械工程實驗方法,3,3.7
00000000-0000-0000-0000-000000000477,112-2,HQL26956,本國憲法通論,4,4.3
00000000-0000-0000-0000-000000000477,112-2,JIV77459,語言動作控制,3,3.7
00000000-0000-0000-0000-000000000477,112-2,EXI42567,肌肉生物學及肌電圖學,3,2.7
00000000-0000-0000-0000-000000000477,113-1,ZGV23321,初階牙體復形學臨床實習,3,2
00000000-0000-0000-0000-000000000477,113-1,ODV27948,藥學教學法與實務一,2,1.7
00000000-0000-0000-0000-000000000477,113-1,CWP20677,骨科物治臨床實習研究一,2,2.7
00000000-0000-0000-0000-000000000477,113-1,MYX30626,動物資源經營學,3,4
00000000-0000-0000-0000-000000000477,113-2,TSP75396,生物材料物性研究分析,2,0
00000000-0000-0000-0000-000000000477,113-2,BXI04287,社會政策與社會立法,3,4
00000000-0000-0000-0000-000000000477,113-2,MHS74760,生物有機化學,4,2.7
00000000-0000-0000-0000-000000000477,113-2,YXP72450,供需鏈管理精論,2,4
00000000-0000-0000-0000-000000000518,108-1,OOW68116,現代科技與人類文明,3,3
00000000-0000-0000-0000-000000000518,108-1,KWA74870,資訊科技概論,4,0
00000000-0000-0000-0000-000000000518,108-1,XJL34510,國際貿易專論,3,4.3
00000000-0000-0000-0000-000000000518,108-2,DAM38745,動物演化發育生物學,3,3.3
00000000-0000-0000-0000-000000000518,108-2,PHR63142,水球,2,4
00000000-0000-0000-0000-000000000518,108-2,CDG73273,酸蝕技術學,2,4.3
00000000-0000-0000-0000-000000000518,108-2,FGN26433,經濟哲學,3,4
00000000-0000-0000-0000-000000000518,109-1,SFY44341,植物健康整合管理實習上,4,4.3
